"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:5H9wA29ptgnn7mXAHKhUKc","Landline","spotify:artist:2jbd7OqeJJd1hz81vOXwwW","binki","spotify:album:0ZjQWZDaXkxLgncA7RSbsS","MOTOR FUNCTION","spotify:artist:2jbd7OqeJJd1hz81vOXwwW","binki","2021-08-13","https://i.scdn.co/image/ab67616d0000b273336dc1217aa265b29b4928ef","1","2","160329","https://p.scdn.co/mp3-preview/79012cf3e023fd3976edd8baf33dc6d29e090af6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","US4HB2100314","spotify:user:31wecygb27qbbvt2sffggi3vjqk4","2022-05-28T21:54:45Z","modern indie pop","0.505","0.925","5","-3.633","0","0.0601","0.000161","0.135","0.0781","0.605","156.965","4","","FADER Label","C © 2021 binki under exclusive license to FADER Label, P ℗ 2021 binki under exclusive license to FADER Label"
"spotify:track:0awYObOk6SaUF1HovGwrVI","Never Be Mine","spotify:artist:72heZIc2iMXdpDwsTjTcCQ, spotify:artist:0Hh9X3QxTHPE2dlAS1g8IN","Biicla, Rome in Silver","spotify:album:7hJjm7oazb7hP0lTmLEuWF","Never Be Mine","spotify:artist:72heZIc2iMXdpDwsTjTcCQ, spotify:artist:0Hh9X3QxTHPE2dlAS1g8IN","Biicla, Rome in Silver","2022-04-07","https://i.scdn.co/image/ab67616d0000b273b232a69da803a15123a23ffc","1","1","154029","https://p.scdn.co/mp3-preview/a6dff579789a5e3eec72f9889ad889956b529819?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","QM24S2201413","spotify:user:31wecygb27qbbvt2sffggi3vjqk4","2022-06-14T17:21:32Z","vapor twitch,future bass,vapor twitch","0.63","0.957","9","-4.029","0","0.051","0.00988","0.674","0.321","0.0369","133.986","4","","Good Luck Have Fun","P 2022 Good Luck Have Fun"
"spotify:track:5u8Y0lAUlBLwuhpXSDUGf4","Rain In Ibiza","spotify:artist:4bL2B6hmLlMWnUEZnorEtG, spotify:artist:13wroZC00C9ix8fUR0JvaY, spotify:artist:6ydoSd3N2mwgwBHtF6K7eX","Felix Jaehn, The Stickmen Project, Calum Scott","spotify:album:034jdvpqZ6172bXix4BEmN","Rain In Ibiza","spotify:artist:4bL2B6hmLlMWnUEZnorEtG, spotify:artist:13wroZC00C9ix8fUR0JvaY, spotify:artist:6ydoSd3N2mwgwBHtF6K7eX","Felix Jaehn, The Stickmen Project, Calum Scott","2022-02-25","https://i.scdn.co/image/ab67616d0000b27322fbeb38b24dbdd7afa7fef7","1","1","141931","https://p.scdn.co/mp3-preview/3ee7bacf6da43884e3ec4107e055f93b7995ae64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","DEUM72200446","spotify:user:31wecygb27qbbvt2sffggi3vjqk4","2022-09-21T19:15:56Z","dance pop,edm,electro house,german dance,pop,pop dance,tropical house,neo mellow,pop","0.654","0.898","7","-5.964","1","0.0413","0.0844","0.0347","0.316","0.722","123.996","4","","Virgin","C © 2022 Collaection GmbH, under exclusive license to Universal Music GmbH, P A Virgin Records release; ℗ 2022 Collaection GmbH, under exclusive license to Universal Music GmbH"
